OBE_ID,logfile,line,date,time,secs,speed (mph),long,lat,x-ft,y-ft,dir,link
C832,AM--,229,02/01/2010,14:37:58,1,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,238,02/01/2010,14:37:59,2,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,328,02/01/2010,14:38:00,3,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,365,02/01/2010,14:38:01,4,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,379,02/01/2010,14:38:02,5,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,398,02/01/2010,14:38:03,6,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,403,02/01/2010,14:38:04,7,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,404,02/01/2010,14:38:05,8,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,405,02/01/2010,14:38:06,9,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,410,02/01/2010,14:38:07,10,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,414,02/01/2010,14:38:08,11,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,416,02/01/2010,14:38:09,12,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,418,02/01/2010,14:38:10,13,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,423,02/01/2010,14:38:11,14,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,427,02/01/2010,14:38:12,15,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,429,02/01/2010,14:38:13,16,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,431,02/01/2010,14:38:14,17,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,433,02/01/2010,14:38:15,18,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,437,02/01/2010,14:38:16,19,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,439,02/01/2010,14:38:17,20,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,441,02/01/2010,14:38:18,21,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,443,02/01/2010,14:38:19,22,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,447,02/01/2010,14:38:20,23,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,449,02/01/2010,14:38:21,24,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,454,02/01/2010,14:38:22,25,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,459,02/01/2010,14:38:23,26,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,463,02/01/2010,14:38:24,27,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,465,02/01/2010,14:38:25,28,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,467,02/01/2010,14:38:26,29,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,469,02/01/2010,14:38:27,30,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,473,02/01/2010,14:38:28,31,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,475,02/01/2010,14:38:29,32,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,477,02/01/2010,14:38:30,33,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,479,02/01/2010,14:38:31,34,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,483,02/01/2010,14:38:32,35,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,485,02/01/2010,14:38:33,36,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,487,02/01/2010,14:38:34,37,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,492,02/01/2010,14:38:35,38,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,496,02/01/2010,14:38:36,39,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,501,02/01/2010,14:38:37,40,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,503,02/01/2010,14:38:38,41,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,505,02/01/2010,14:38:39,42,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,509,02/01/2010,14:38:40,43,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,511,02/01/2010,14:38:41,44,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,513,02/01/2010,14:38:42,45,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,515,02/01/2010,14:38:43,46,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,519,02/01/2010,14:38:44,47,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,521,02/01/2010,14:38:45,48,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,523,02/01/2010,14:38:46,49,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,528,02/01/2010,14:38:47,50,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,532,02/01/2010,14:38:48,51,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,534,02/01/2010,14:38:49,52,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,536,02/01/2010,14:38:50,53,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,538,02/01/2010,14:38:51,54,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,545,02/01/2010,14:38:52,55,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,547,02/01/2010,14:38:53,56,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,549,02/01/2010,14:38:54,57,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,551,02/01/2010,14:38:55,58,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,553,02/01/2010,14:38:56,59,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,557,02/01/2010,14:38:57,60,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,559,02/01/2010,14:38:58,61,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,564,02/01/2010,14:38:59,62,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,566,02/01/2010,14:39:00,63,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,570,02/01/2010,14:39:01,64,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,572,02/01/2010,14:39:02,65,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,574,02/01/2010,14:39:03,66,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,576,02/01/2010,14:39:04,67,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,580,02/01/2010,14:39:05,68,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,582,02/01/2010,14:39:06,69,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,587,02/01/2010,14:39:07,70,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,589,02/01/2010,14:39:08,71,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,593,02/01/2010,14:39:09,72,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,595,02/01/2010,14:39:10,73,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,600,02/01/2010,14:39:11,74,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,602,02/01/2010,14:39:12,75,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,606,02/01/2010,14:39:13,76,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,608,02/01/2010,14:39:14,77,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,610,02/01/2010,14:39:15,78,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,612,02/01/2010,14:39:16,79,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,616,02/01/2010,14:39:17,80,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,618,02/01/2010,14:39:18,81,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,620,02/01/2010,14:39:19,82,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,622,02/01/2010,14:39:20,83,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,626,02/01/2010,14:39:21,84,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,631,02/01/2010,14:39:22,85,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,636,02/01/2010,14:39:23,86,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,638,02/01/2010,14:39:24,87,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,642,02/01/2010,14:39:25,88,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,644,02/01/2010,14:39:26,89,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,646,02/01/2010,14:39:27,90,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,648,02/01/2010,14:39:28,91,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,652,02/01/2010,14:39:29,92,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,654,02/01/2010,14:39:30,93,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,656,02/01/2010,14:39:31,94,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,658,02/01/2010,14:39:32,95,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,662,02/01/2010,14:39:33,96,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,664,02/01/2010,14:39:34,97,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,669,02/01/2010,14:39:35,98,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,671,02/01/2010,14:39:36,99,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,678,02/01/2010,14:39:37,100,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,680,02/01/2010,14:39:38,101,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,682,02/01/2010,14:39:39,102,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,684,02/01/2010,14:39:40,103,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,688,02/01/2010,14:39:41,104,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,690,02/01/2010,14:39:42,105,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,692,02/01/2010,14:39:43,106,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,694,02/01/2010,14:39:44,107,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,698,02/01/2010,14:39:45,108,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,700,02/01/2010,14:39:46,109,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,705,02/01/2010,14:39:47,110,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,707,02/01/2010,14:39:48,111,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,711,02/01/2010,14:39:49,112,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,713,02/01/2010,14:39:50,113,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,715,02/01/2010,14:39:51,114,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,720,02/01/2010,14:39:52,115,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,724,02/01/2010,14:39:53,116,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,726,02/01/2010,14:39:54,117,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,728,02/01/2010,14:39:55,118,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,730,02/01/2010,14:39:56,119,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,734,02/01/2010,14:39:57,120,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,736,02/01/2010,14:39:58,121,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,741,02/01/2010,14:39:59,122,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,743,02/01/2010,14:40:00,123,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,751,02/01/2010,14:40:01,124,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,753,02/01/2010,14:40:02,125,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,755,02/01/2010,14:40:03,126,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,757,02/01/2010,14:40:04,127,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,761,02/01/2010,14:40:05,128,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,763,02/01/2010,14:40:06,129,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,768,02/01/2010,14:40:07,130,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,770,02/01/2010,14:40:08,131,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,774,02/01/2010,14:40:09,132,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,776,02/01/2010,14:40:10,133,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,781,02/01/2010,14:40:11,134,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,783,02/01/2010,14:40:12,135,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,787,02/01/2010,14:40:13,136,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,789,02/01/2010,14:40:14,137,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,791,02/01/2010,14:40:15,138,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,793,02/01/2010,14:40:16,139,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,797,02/01/2010,14:40:17,140,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,799,02/01/2010,14:40:18,141,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,801,02/01/2010,14:40:19,142,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,803,02/01/2010,14:40:20,143,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,807,02/01/2010,14:40:21,144,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,812,02/01/2010,14:40:22,145,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,817,02/01/2010,14:40:23,146,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,819,02/01/2010,14:40:24,147,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,823,02/01/2010,14:40:25,148,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,825,02/01/2010,14:40:26,149,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,827,02/01/2010,14:40:27,150,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,829,02/01/2010,14:40:28,151,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,833,02/01/2010,14:40:29,152,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,835,02/01/2010,14:40:30,153,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,837,02/01/2010,14:40:31,154,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,839,02/01/2010,14:40:32,155,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,843,02/01/2010,14:40:33,156,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,845,02/01/2010,14:40:34,157,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,850,02/01/2010,14:40:35,158,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,852,02/01/2010,14:40:36,159,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,859,02/01/2010,14:40:37,160,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,861,02/01/2010,14:40:38,161,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,863,02/01/2010,14:40:39,162,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,865,02/01/2010,14:40:40,163,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,869,02/01/2010,14:40:41,164,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,871,02/01/2010,14:40:42,165,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,873,02/01/2010,14:40:43,166,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,875,02/01/2010,14:40:44,167,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,879,02/01/2010,14:40:45,168,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,881,02/01/2010,14:40:46,169,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,886,02/01/2010,14:40:47,170,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,888,02/01/2010,14:40:48,171,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,892,02/01/2010,14:40:49,172,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,894,02/01/2010,14:40:50,173,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,896,02/01/2010,14:40:51,174,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,901,02/01/2010,14:40:52,175,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,905,02/01/2010,14:40:53,176,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,907,02/01/2010,14:40:54,177,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,909,02/01/2010,14:40:55,178,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,911,02/01/2010,14:40:56,179,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,915,02/01/2010,14:40:57,180,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,917,02/01/2010,14:40:58,181,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,922,02/01/2010,14:40:59,182,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,924,02/01/2010,14:41:00,183,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,928,02/01/2010,14:41:01,184,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,930,02/01/2010,14:41:02,185,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,932,02/01/2010,14:41:03,186,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,934,02/01/2010,14:41:04,187,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,938,02/01/2010,14:41:05,188,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,940,02/01/2010,14:41:06,189,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,945,02/01/2010,14:41:07,190,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,947,02/01/2010,14:41:08,191,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,951,02/01/2010,14:41:09,192,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,953,02/01/2010,14:41:10,193,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,958,02/01/2010,14:41:11,194,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,960,02/01/2010,14:41:12,195,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,962,02/01/2010,14:41:13,196,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,966,02/01/2010,14:41:14,197,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,968,02/01/2010,14:41:15,198,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,970,02/01/2010,14:41:16,199,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,972,02/01/2010,14:41:17,200,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,976,02/01/2010,14:41:18,201,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,978,02/01/2010,14:41:19,202,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,980,02/01/2010,14:41:20,203,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,982,02/01/2010,14:41:21,204,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,989,02/01/2010,14:41:22,205,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,994,02/01/2010,14:41:23,206,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,996,02/01/2010,14:41:24,207,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,998,02/01/2010,14:41:25,208,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1002,02/01/2010,14:41:26,209,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1004,02/01/2010,14:41:27,210,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1006,02/01/2010,14:41:28,211,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1008,02/01/2010,14:41:29,212,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1012,02/01/2010,14:41:30,213,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1014,02/01/2010,14:41:31,214,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1016,02/01/2010,14:41:32,215,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1018,02/01/2010,14:41:33,216,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1022,02/01/2010,14:41:34,217,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1027,02/01/2010,14:41:35,218,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1029,02/01/2010,14:41:36,219,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1034,02/01/2010,14:41:37,220,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1038,02/01/2010,14:41:38,221,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1040,02/01/2010,14:41:39,222,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1042,02/01/2010,14:41:40,223,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1044,02/01/2010,14:41:41,224,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1048,02/01/2010,14:41:42,225,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1050,02/01/2010,14:41:43,226,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1052,02/01/2010,14:41:44,227,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1054,02/01/2010,14:41:45,228,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1058,02/01/2010,14:41:46,229,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1063,02/01/2010,14:41:47,230,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1065,02/01/2010,14:41:48,231,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1067,02/01/2010,14:41:49,232,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1071,02/01/2010,14:41:50,233,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1073,02/01/2010,14:41:51,234,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1078,02/01/2010,14:41:52,235,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1080,02/01/2010,14:41:53,236,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1084,02/01/2010,14:41:54,237,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1086,02/01/2010,14:41:55,238,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1088,02/01/2010,14:41:56,239,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1090,02/01/2010,14:41:57,240,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1094,02/01/2010,14:41:58,241,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1099,02/01/2010,14:41:59,242,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1101,02/01/2010,14:42:00,243,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1107,02/01/2010,14:42:01,244,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1111,02/01/2010,14:42:02,245,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1113,02/01/2010,14:42:03,246,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1115,02/01/2010,14:42:04,247,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1117,02/01/2010,14:42:05,248,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1121,02/01/2010,14:42:06,249,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1126,02/01/2010,14:42:07,250,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1128,02/01/2010,14:42:08,251,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
C832,AM--,1130,02/01/2010,14:42:09,252,  0.00,-83.406915, 42.370001,-22539830,15441172,N,-1
